team_id,team_name,player_id,player_name,player_number,position,birthday
43855,EGY,416902,MOHAMED ABDELMONEIM,6,Defender,1999-02-01T00:00:00Z
43855,EGY,363863,TREZEGUET,7,Forward,1994-10-01T00:00:00Z
43855,EGY,430482,EMAM ASHOUR,8,Midfielder,1998-02-20T00:00:00Z
43855,EGY,495488,HAMZA ABDELKARIM,9,Forward,2008-01-01T00:00:00Z
43855,EGY,344654,MOHAMED SALAH,10,Forward,1992-06-15T00:00:00Z
43855,EGY,483161,MOSTAFA ZICO,11,Midfielder,1997-04-27T00:00:00Z
43855,EGY,424106,Haissem HASSAN,12,Forward,2002-02-08T00:00:00Z
43855,EGY,430477,AHMED FATOUH,13,Defender,1998-03-22T00:00:00Z
43855,EGY,429095,HAMDY FATHY,14,Midfielder,1994-09-29T00:00:00Z
43855,EGY,407022,KARIM HAFEZ,15,Defender,1996-03-12T00:00:00Z
43855,EGY,395860,MAHDY SOLIMAN,16,Goalkeeper,1987-06-08T00:00:00Z
43855,EGY,433469,MOHANAD LASHIN,17,Midfielder,1996-05-29T00:00:00Z
43855,EGY,433466,NABIL DONGA,18,Midfielder,1996-04-06T00:00:00Z
43855,EGY,461788,MARAWAN ATTIA,19,Midfielder,1998-08-01T00:00:00Z
43855,EGY,430465,IBRAHIM ADEL,20,Forward,2001-04-23T00:00:00Z
43855,EGY,483183,MAHMOUD SABER,21,Midfielder,2001-07-30T00:00:00Z
43855,EGY,430476,OMAR MARMOUSH,22,Forward,1999-02-07T00:00:00Z
43855,EGY,416906,MOSTAFA SHOUBIR,23,Goalkeeper,2000-05-15T00:00:00Z
43855,EGY,506124,TAREK ALAA,24,Defender,2002-01-05T00:00:00Z
43855,EGY,433461,ZIZO,25,Forward,1996-01-10T00:00:00Z
43855,EGY,512079,MOHAMED ALAA,26,Goalkeeper,1999-01-01T00:00:00Z
43834,QAT,419459,MAHMOUD ABUNADA,1,Goalkeeper,2000-02-05T00:00:00Z
43834,QAT,416051,PEDRO MIGUEL,2,Defender,1990-08-06T00:00:00Z
43834,QAT,356673,LUCAS MENDES,3,Defender,1990-07-03T00:00:00Z
43834,QAT,512791,ISSA LAYE,4,Defender,1997-12-22T00:00:00Z
43834,QAT,419473,JASSEM GABER,5,Defender,2002-02-20T00:00:00Z
43834,QAT,345059,ABDULAZIZ HATEM,6,Midfielder,1990-01-01T00:00:00Z
43834,QAT,353251,AHMED ALAAELDIN,7,Forward,1993-01-31T00:00:00Z
43834,QAT,429063,EDMILSON JUNIOR,8,Forward,1994-08-19T00:00:00Z
43834,QAT,385070,MOHAMMED MUNTARI,9,Forward,1993-12-20T00:00:00Z
43834,QAT,284190,HASSAN ALHAYDOS,10,Forward,1990-12-11T00:00:00Z
43834,QAT,386347,AKRAM AFIF,11,Forward,1996-11-18T00:00:00Z
43834,QAT,354861,KARIM BOUDIAF,12,Midfielder,1990-09-16T00:00:00Z
43834,QAT,510991,AYOUB ALOUI,13,Defender,2005-03-11T00:00:00Z
43834,QAT,419441,HOMAM AHMED,14,Defender,1999-08-25T00:00:00Z
43834,QAT,419463,YUSUF ABDURISAG,15,Forward,1999-08-06T00:00:00Z
43834,QAT,385067,BOUALEM KHOUKHI,16,Defender,1990-07-09T00:00:00Z
43834,QAT,419436,AHMED ALGANEHI,17,Midfielder,2000-09-22T00:00:00Z
43834,QAT,386387,SULTAN ALBRAKE,18,Defender,1996-04-07T00:00:00Z
43834,QAT,386366,ALMOEZ ALI,19,Forward,1996-08-19T00:00:00Z
43834,QAT,433394,AHMED FATHY,20,Midfielder,1993-01-25T00:00:00Z
43834,QAT,419461,SALAH ZAKARIA,21,Goalkeeper,1999-04-24T00:00:00Z
43834,QAT,416056,MESHAAL BARSHAM,22,Goalkeeper,1998-02-14T00:00:00Z
43834,QAT,386348,ASSIM MADIBO,23,Midfielder,1996-10-22T00:00:00Z
43834,QAT,486639,TAHSIN MOHAMMED,24,Forward,2006-06-16T00:00:00Z
43834,QAT,486614,ALHASHMI ALHUSSEIN,25,Defender,2003-08-15T00:00:00Z
43834,QAT,498458,MOHAMED MANAI,26,Forward,2002-10-25T00:00:00Z
43969,ESP,447853,David RAYA,1,Goalkeeper,1995-09-15T00:00:00Z
43969,ESP,484728,Marc PUBILL,2,Defender,2003-06-20T00:00:00Z
43969,ESP,391297,Alex GRIMALDO,3,Defender,1995-09-20T00:00:00Z
43969,ESP,405562,Eric GARCIA,4,Defender,2001-01-09T00:00:00Z
43969,ESP,382739,Marcos LLORENTE,5,Defender,1995-01-30T00:00:00Z
43969,ESP,430733,Mikel MERINO,6,Midfielder,1996-06-22T00:00:00Z
43969,ESP,405545,Ferran TORRES,7,Forward,2000-02-29T00:00:00Z
43969,ESP,430718,Fabian RUIZ,8,Midfielder,1996-04-03T00:00:00Z
43969,ESP,447866,GAVI,9,Midfielder,2004-08-05T00:00:00Z
43969,ESP,430750,Dani OLMO,10,Forward,1998-05-07T00:00:00Z
43969,ESP,423658,Yeremy PINO,11,Forward,2002-10-20T00:00:00Z
43969,ESP,430144,Pedro PORRO,12,Defender,1999-09-13T00:00:00Z
43969,ESP,484691,Joan GARCIA,13,Goalkeeper,2001-05-04T00:00:00Z
43969,ESP,335999,Aymeric LAPORTE,14,Defender,1994-05-27T00:00:00Z
43969,ESP,447860,Alex BAENA,15,Midfielder,2001-07-20T00:00:00Z
43969,ESP,411375,RODRI,16,Midfielder,1996-06-22T00:00:00Z
43969,ESP,447855,Nico WILLIAMS,17,Forward,2002-07-12T00:00:00Z
43969,ESP,430754,Martin ZUBIMENDI,18,Midfielder,1999-02-02T00:00:00Z
43969,ESP,484320,Lamine YAMAL,19,Forward,2007-07-13T00:00:00Z
43969,ESP,423646,PEDRI,20,Midfielder,2002-11-25T00:00:00Z
43969,ESP,430751,Mikel OYARZABAL,21,Forward,1997-04-21T00:00:00Z
43969,ESP,474973,Pau CUBARSI,22,Defender,2007-01-22T00:00:00Z
43969,ESP,430753,Unai SIMON,23,Goalkeeper,1997-06-11T00:00:00Z
43969,ESP,430735,Marc CUCURELLA,24,Defender,1998-07-22T00:00:00Z
43969,ESP,492859,Victor MUNOZ,25,Forward,2003-07-13T00:00:00Z
43969,ESP,447864,Borja IGLESIAS,26,Forward,1993-01-17T00:00:00Z
43928,PAR,318647,Gatito FERNANDEZ,1,Goalkeeper,1988-03-29T00:00:00Z
43928,PAR,486875,Gustavo VELAZQUEZ,2,Defender,1991-04-17T00:00:00Z
43928,PAR,431202,Omar ALDERETE,3,Defender,1996-12-26T00:00:00Z
43928,PAR,479601,Juan Jose CACERES,4,Defender,2000-06-01T00:00:00Z
43928,PAR,394829,Fabian BALBUENA,5,Defender,1991-08-23T00:00:00Z
43928,PAR,369749,Junior ALONSO,6,Defender,1993-02-09T00:00:00Z
43928,PAR,463125,Ramon SOSA,7,Midfielder,1999-08-31T00:00:00Z
43928,PAR,463128,Diego GOMEZ,8,Midfielder,2003-03-27T00:00:00Z
43928,PAR,369768,Antonio SANABRIA,9,Forward,1996-03-04T00:00:00Z
43928,PAR,369761,Miguel ALMIRON,10,Midfielder,1994-02-10T00:00:00Z
43928,PAR,495046,MAURICIO,11,Midfielder,2001-06-22T00:00:00Z
43928,PAR,494531,Orlando GILL,12,Goalkeeper,2000-06-11T00:00:00Z
43928,PAR,520066,Jose CANALE,13,Defender,1996-07-20T00:00:00Z
43928,PAR,385306,Andres CUBAS,14,Midfielder,1996-05-11T00:00:00Z
43928,PAR,369744,Gustavo GOMEZ,15,Defender,1993-05-06T00:00:00Z
43928,PAR,476348,Damian BOBADILLA,16,Midfielder,2001-07-11T00:00:00Z
43928,PAR,386458,Alejandro ROMERO GAMARRA,17,Forward,1995-01-11T00:00:00Z
43928,PAR,485802,Alex ARCE,18,Forward,1995-06-16T00:00:00Z
43928,PAR,441234,Julio ENCISO,19,Forward,2004-01-23T00:00:00Z
43928,PAR,406205,Braian OJEDA,20,Midfielder,2000-06-27T00:00:00Z
43928,PAR,463127,Gabriel AVALOS,21,Forward,1991-07-09T00:00:00Z
43928,PAR,447991,Gaston OLVEIRA,22,Goalkeeper,1993-04-21T00:00:00Z
43928,PAR,424422,Matias GALARZA,23,Midfielder,2002-02-11T00:00:00Z
43928,PAR,485804,Gustavo CABALLERO,24,Midfielder,2001-09-21T00:00:00Z
43928,PAR,489417,Isidro PITTA,25,Forward,1999-08-14T00:00:00Z
43928,PAR,505495,Alexandro MAIDANA,26,Defender,2005-07-26T00:00:00Z
43934,AUT,371739,Alexander SCHLAGER,1,Goalkeeper,1996-02-01T00:00:00Z
43934,AUT,520035,David AFFENGRUBER,2,Defender,2001-03-19T00:00:00Z
43934,AUT,405263,Kevin Danso,3,Defender,1998-09-19T00:00:00Z
43934,AUT,385531,Xaver Schlager,4,Midfielder,1997-09-28T00:00:00Z
43934,AUT,441067,Stefan POSCH,5,Defender,1997-05-14T00:00:00Z
43934,AUT,441088,Nicolas SEIWALD,6,Midfielder,2001-05-04T00:00:00Z
43934,AUT,299200,Marko ARNAUTOVIC,7,Forward,1989-04-19T00:00:00Z
43934,AUT,316002,David ALABA,8,Defender,1992-06-24T00:00:00Z
43934,AUT,358241,Marcel SABITZER,9,Midfielder,1994-03-17T00:00:00Z
43934,AUT,385248,Florian GRILLITSCH,10,Midfielder,1995-08-07T00:00:00Z
43934,AUT,401131,Michael Gregoritsch,11,Forward,1994-04-18T00:00:00Z
43934,AUT,520034,Florian WIEGELE,12,Goalkeeper,2001-03-21T00:00:00Z
43934,AUT,441065,Patrick PENTZ,13,Goalkeeper,1997-01-02T00:00:00Z
43934,AUT,430100,Sasa KALAJDZIC,14,Forward,1997-07-07T00:00:00Z
43934,AUT,372243,Philipp Lienhart,15,Defender,1996-07-11T00:00:00Z
43934,AUT,463288,Phillip MWENE,16,Defender,1994-01-29T00:00:00Z
43934,AUT,463800,Carney CHUKWUEMEKA,17,Midfielder,2003-10-20T00:00:00Z
43934,AUT,463283,Romano SCHMID,18,Midfielder,2000-01-27T00:00:00Z
43934,AUT,441068,Dejan LJUBICIC,19,Midfielder,1997-10-08T00:00:00Z
43934,AUT,385259,Konrad LAIMER,20,Midfielder,1997-05-27T00:00:00Z
43934,AUT,463286,Patrick WIMMER,21,Forward,2001-05-30T00:00:00Z
43934,AUT,463282,Alexander PRASS,22,Midfielder,2001-05-26T00:00:00Z
43934,AUT,463287,Marco FRIEDL,23,Defender,1998-03-16T00:00:00Z
43934,AUT,520036,Paul WANNER,24,Midfielder,2005-12-23T00:00:00Z
43934,AUT,491269,Michael SVOBODA,25,Defender,1998-10-15T00:00:00Z
43934,AUT,375600,Alessandro SCHOEPF,26,Midfielder,1994-02-07T00:00:00Z
43888,TUN,520245,Mouhib CHAMAKH,1,Goalkeeper,2001-08-25T00:00:00Z
43888,TUN,433362,Ali ABDI,2,Defender,1993-12-20T00:00:00Z
43888,TUN,433380,Montassar TALBI,3,Defender,1998-05-26T00:00:00Z
43888,TUN,433367,Omar Rekik,4,Defender,2001-12-20T00:00:00Z
43888,TUN,516043,Adam AROUS,5,Defender,2004-07-17T00:00:00Z
43888,TUN,411653,Dylan BRONN,6,Defender,1995-06-19T00:00:00Z
43888,TUN,448662,Elias ACHOURI,7,Forward,1999-02-10T00:00:00Z
43888,TUN,482885,Elias SAAD,8,Forward,1999-12-27T00:00:00Z
43888,TUN,494374,Hazem MASTOURI,9,Forward,1997-06-18T00:00:00Z
43888,TUN,433378,Hannibal MEJBRI,10,Midfielder,2003-01-21T00:00:00Z
43888,TUN,464484,Ismael GHARBI,11,Midfielder,2004-04-10T00:00:00Z
43888,TUN,441362,Mortadha BEN OUANES,12,Defender,1994-07-02T00:00:00Z
43888,TUN,336459,Rani Khedira,13,Midfielder,1994-01-27T00:00:00Z
43888,TUN,512039,Khalil AYARI,14,Midfielder,2005-02-02T00:00:00Z
43888,TUN,479781,Mohamed HADJ MAHMOUD,15,Midfielder,2000-04-24T00:00:00Z
43888,TUN,433365,Aymen DAHMEN,16,Goalkeeper,1997-01-28T00:00:00Z
43888,TUN,411658,Ellyes SKHIRI,17,Midfielder,1995-05-10T00:00:00Z
43888,TUN,520247,Rayan ELLOUMI,18,Forward,2007-09-17T00:00:00Z
43888,TUN,494375,Firas CHAOUAT,19,Forward,1996-05-08T00:00:00Z
43888,TUN,419189,Yan Valery,20,Defender,1999-02-22T00:00:00Z
43888,TUN,425607,Mohamed Amine BEN HMIDA,21,Defender,1995-12-15T00:00:00Z
43888,TUN,372294,Sabri BEN HESSEN,22,Goalkeeper,1996-06-13T00:00:00Z
43888,TUN,506335,Moutaz NEFFATI,23,Defender,2004-09-04T00:00:00Z
43888,TUN,520246,Raed CHIKHAOUI,24,Defender,2004-06-09T00:00:00Z
43888,TUN,433361,Anis SLIMANE,25,Midfielder,2001-03-16T00:00:00Z
43888,TUN,504502,Sebastian TOUNEKTI,26,Midfielder,2002-07-13T00:00:00Z
43850,CPV,364752,VOZINHA,1,Goalkeeper,1986-06-03T00:00:00Z
43850,CPV,297266,STOPIRA,2,Defender,1988-05-20T00:00:00Z
43850,CPV,409241,DINEY BORGES,3,Defender,1995-01-17T00:00:00Z
43850,CPV,477770,PICO LOPES,4,Defender,1992-06-17T00:00:00Z
43850,CPV,477831,LOGAN COSTA,5,Defender,2001-04-01T00:00:00Z
43850,CPV,477852,KEVIN PINA,6,Midfielder,1997-01-27T00:00:00Z
43850,CPV,477856,JOVANE CABRAL,7,Midfielder,1998-06-14T00:00:00Z
43850,CPV,477855,JOAO PAULO,8,Midfielder,1998-05-26T00:00:00Z
43850,CPV,477862,GILSON BENCHIMOL,9,Forward,2001-12-29T00:00:00Z
43850,CPV,401894,JAMIRO MONTEIRO,10,Midfielder,1993-11-23T00:00:00Z
43850,CPV,373344,GARRY RODRIGUES,11,Midfielder,1990-11-27T00:00:00Z
43850,CPV,407114,MARCIO ROSA,12,Goalkeeper,1997-02-23T00:00:00Z
43850,CPV,477832,SIDNY LOPES CABRAL,13,Defender,2002-09-18T00:00:00Z
43850,CPV,477827,DEROY DUARTE,14,Midfielder,1999-07-04T00:00:00Z
43850,CPV,480966,LAROS DUARTE,15,Midfielder,1997-02-28T00:00:00Z
43850,CPV,494313,YANNICK SEMEDO,16,Midfielder,1995-12-29T00:00:00Z
43850,CPV,433724,WILLY SEMEDO,17,Midfielder,1994-04-27T00:00:00Z
43850,CPV,494314,TELMO ARCANJO,18,Midfielder,2001-06-21T00:00:00Z
43850,CPV,482782,DAILON LIVRAMENTO,19,Forward,2001-05-04T00:00:00Z
43850,CPV,355642,RYAN MENDES,20,Forward,1990-01-08T00:00:00Z
43850,CPV,401893,NUNO DA COSTA,21,Midfielder,1991-02-10T00:00:00Z
43850,CPV,477847,STEVEN MOREIRA,22,Defender,1994-08-13T00:00:00Z
43850,CPV,406281,CJ DOS SANTOS,23,Goalkeeper,2000-08-24T00:00:00Z
43850,CPV,482783,WAGNER PINA,24,Defender,2002-11-03T00:00:00Z
43850,CPV,482780,KELVIN PIRES,25,Defender,2000-06-05T00:00:00Z
43850,CPV,477849,HELIO VARELA,26,Midfielder,2002-05-03T00:00:00Z
43930,URU,368664,Sergio ROCHET,1,Goalkeeper,1993-03-23T00:00:00Z
43930,URU,368655,Jose Maria GIMENEZ,2,Defender,1995-01-20T00:00:00Z
43930,URU,419108,Sebastian CACERES,3,Defender,1999-08-18T00:00:00Z
43930,URU,419101,Ronald ARAUJO,4,Defender,1999-03-07T00:00:00Z
43930,URU,441623,Manuel UGARTE,5,Midfielder,2001-04-11T00:00:00Z
43930,URU,386538,Rodrigo BENTANCUR,6,Midfielder,1997-06-25T00:00:00Z
43930,URU,402898,Nicolas DE LA CRUZ,7,Midfielder,1997-06-01T00:00:00Z
43930,URU,402884,Federico VALVERDE,8,Midfielder,1998-07-22T00:00:00Z
43930,URU,419126,Darwin NUNEZ,9,Forward,1999-06-24T00:00:00Z
43930,URU,368652,Giorgian DE ARRASCAETA,10,Midfielder,1994-06-01T00:00:00Z
43930,URU,439956,Facundo PELLISTRI,11,Forward,2001-12-20T00:00:00Z
43930,URU,402897,Santiago MELE,12,Goalkeeper,1997-09-06T00:00:00Z
43930,URU,368660,Guillermo VARELA,13,Defender,1993-03-24T00:00:00Z
43930,URU,402876,Agustin CANOBBIO,14,Midfielder,1998-10-01T00:00:00Z
43930,URU,473062,Emiliano MARTINEZ,15,Midfielder,1999-08-17T00:00:00Z
43930,URU,402893,Mathias OLIVERA,16,Defender,1997-10-31T00:00:00Z
43930,URU,402895,Matias VINA,17,Defender,1997-11-09T00:00:00Z
43930,URU,419132,Brian RODRIGUEZ,18,Forward,2000-05-20T00:00:00Z
43930,URU,332897,Rodrigo AGUIRRE,19,Forward,1994-10-01T00:00:00Z
43930,URU,419100,Maxi ARAUJO,20,Midfielder,2000-02-15T00:00:00Z
43930,URU,477536,Federico VINAS,21,Forward,1998-06-30T00:00:00Z
43930,URU,439538,Joaquin PIQUEREZ,22,Midfielder,1998-08-24T00:00:00Z
43930,URU,229498,Fernando MUSLERA,23,Goalkeeper,1986-06-16T00:00:00Z
43930,URU,402904,Santiago BUENO,24,Defender,1998-11-09T00:00:00Z
43930,URU,419134,Juan Manuel SANABRIA,25,Midfielder,2000-03-29T00:00:00Z
43930,URU,419142,Rodrigo ZALAZAR,26,Midfielder,1999-08-12T00:00:00Z
43854,CIV,405873,Yahia Fofana,1,Goalkeeper,2000-08-21T00:00:00Z
43854,CIV,477802,Ousmane DIOMANDE,2,Defender,2003-12-04T00:00:00Z
43854,CIV,407343,Ghislain KONAN,3,Defender,1995-12-27T00:00:00Z
43854,CIV,335807,Jean Michael SERI,4,Midfielder,1991-07-19T00:00:00Z
43854,CIV,430854,Wilfried SINGO,5,Defender,2000-12-25T00:00:00Z
43854,CIV,405175,Seko Fofana,6,Midfielder,1995-05-07T00:00:00Z
43854,CIV,477825,Odilon KOSSOUNOU,7,Defender,2001-01-04T00:00:00Z
43854,CIV,371609,Franck KESSIE,8,Midfielder,1996-12-19T00:00:00Z
43854,CIV,464103,Ange-Yoan BONNY,9,Forward,2003-10-25T00:00:00Z
43854,CIV,477778,Simon ADINGRA,10,Forward,2002-01-01T00:00:00Z
43854,CIV,510922,Yan DIOMANDE,11,Forward,2006-11-14T00:00:00Z
43854,CIV,464133,Elye WAHI,12,Forward,2003-01-02T00:00:00Z
43854,CIV,486260,Christopher OPERI,13,Defender,1997-04-29T00:00:00Z
43854,CIV,477777,Oumar DIAKITE,14,Forward,2003-12-20T00:00:00Z
43854,CIV,430822,Amad DIALLO,15,Forward,2002-07-11T00:00:00Z
43854,CIV,486259,Mohamed KONE,16,Goalkeeper,2002-03-07T00:00:00Z
43854,CIV,486317,Guela DOUE,17,Defender,2002-10-17T00:00:00Z
43854,CIV,430831,Ibrahim SANGARE,18,Midfielder,1997-12-02T00:00:00Z
43854,CIV,402261,Nicolas PEPE,19,Forward,1995-05-29T00:00:00Z
43854,CIV,486268,Emmanuel AGBADOU,20,Defender,1997-06-17T00:00:00Z
43854,CIV,419172,Evan NDICKA,21,Defender,1999-08-20T00:00:00Z
43854,CIV,485675,Evann GUESSAND,22,Forward,2001-07-01T00:00:00Z
43854,CIV,403090,Alban Lafont,23,Goalkeeper,1999-01-23T00:00:00Z
43854,CIV,506202,Bazoumana TOURE,24,Forward,2006-03-02T00:00:00Z
43854,CIV,430834,Parfait GUIAGON,25,Midfielder,2001-02-22T00:00:00Z
43854,CIV,514208,Christ Inao OULAI,26,Midfielder,2006-04-06T00:00:00Z
43961,NOR,373235,Orjan NYLAND,1,Goalkeeper,1990-09-10T00:00:00Z
43961,NOR,433067,Morten Thorsby,2,Midfielder,1996-05-05T00:00:00Z
43961,NOR,483516,Kristoffer AJER,3,Defender,1998-04-17T00:00:00Z
43961,NOR,419672,Leo OSTIGARD,4,Defender,1999-11-28T00:00:00Z
43961,NOR,483505,David MOLLER WOLFE,5,Defender,2002-04-23T00:00:00Z
43961,NOR,483442,Patrick BERG,6,Midfielder,1997-11-24T00:00:00Z
43961,NOR,398588,Alexander SORLOTH,7,Forward,1995-12-05T00:00:00Z
43961,NOR,404645,Sander BERGE,8,Midfielder,1998-02-14T00:00:00Z
43961,NOR,419652,Erling HAALAND,9,Forward,2000-07-21T00:00:00Z
43961,NOR,400716,Martin ODEGAARD,10,Midfielder,1998-12-17T00:00:00Z
43961,NOR,419662,Jorgen STRAND LARSEN,11,Forward,2000-02-06T00:00:00Z
43961,NOR,514479,Sander TANGVIK,12,Goalkeeper,2002-11-29T00:00:00Z
43961,NOR,483535,Egil SELVIK,13,Goalkeeper,1997-07-30T00:00:00Z
43961,NOR,483497,Fredrik AURSNES,14,Midfielder,1995-12-10T00:00:00Z
43961,NOR,483530,Fredrik Andre BJORKAN,15,Defender,1998-08-21T00:00:00Z
43961,NOR,494625,Marcus HOLMGREN PEDERSEN,16,Defender,2000-07-16T00:00:00Z
43961,NOR,491244,Torbjorn HEGGEM,17,Defender,1999-01-12T00:00:00Z
43961,NOR,419681,Kristian Thorstvedt,18,Midfielder,1999-03-13T00:00:00Z
43961,NOR,494627,Thelo AASGAARD,19,Midfielder,2002-05-02T00:00:00Z
43961,NOR,483448,Antonio NUSA,20,Forward,2005-04-17T00:00:00Z
43961,NOR,494626,Andreas SCHJELDERUP,21,Midfielder,2004-06-01T00:00:00Z
43961,NOR,477470,Oscar BOBB,22,Midfielder,2003-07-12T00:00:00Z
43961,NOR,419654,Jens Petter HAUGE,23,Midfielder,1999-10-12T00:00:00Z
43961,NOR,489696,Sondre LANGAS,24,Defender,2001-02-02T00:00:00Z
43961,NOR,520112,Henrik FALCHENER,25,Defender,2003-05-08T00:00:00Z
43961,NOR,483496,Julian RYERSON,26,Forward,1997-11-17T00:00:00Z
43927,ECU,441236,Hernan GALINDEZ,1,Goalkeeper,1987-03-30T00:00:00Z
43927,ECU,402979,Felix TORRES,2,Defender,1997-01-11T00:00:00Z
43927,ECU,424031,Piero HINCAPIE,3,Defender,2002-01-09T00:00:00Z
43927,ECU,463465,Joel ORDONEZ,4,Defender,2004-04-21T00:00:00Z
43927,ECU,419005,Jordy ALCIVAR,5,Midfielder,1999-08-05T00:00:00Z
43927,ECU,448290,Willian PACHO,6,Defender,2001-10-16T00:00:00Z
43927,ECU,389782,Pervis ESTUPINAN,7,Defender,1998-01-21T00:00:00Z
43927,ECU,448299,Anthony VALENCIA,8,Midfielder,2003-07-21T00:00:00Z
43927,ECU,405920,John YEBOAH,9,Forward,2000-06-23T00:00:00Z
43927,ECU,463495,Kendry PAEZ,10,Midfielder,2007-05-04T00:00:00Z
43927,ECU,448310,Kevin RODRIGUEZ,11,Forward,2000-03-04T00:00:00Z
43927,ECU,419002,Moises RAMIREZ,12,Goalkeeper,2000-09-09T00:00:00Z
43927,ECU,373400,Enner VALENCIA,13,Forward,1989-11-04T00:00:00Z
43927,ECU,463468,Alan MINDA,14,Midfielder,2003-05-14T00:00:00Z
43927,ECU,424036,Pedro VITE,15,Midfielder,2002-03-09T00:00:00Z
43927,ECU,402985,Jordy CAICEDO,16,Forward,1997-11-18T00:00:00Z
43927,ECU,402974,Angelo PRECIADO,17,Defender,1998-02-18T00:00:00Z
43927,ECU,463476,Denil CASTILLO,18,Midfielder,2004-03-24T00:00:00Z
43927,ECU,419020,Gonzalo PLATA,19,Forward,2000-11-01T00:00:00Z
43927,ECU,448312,Nilson ANGULO,20,Forward,2003-06-19T00:00:00Z
43927,ECU,389784,Alan FRANCO,21,Midfielder,1998-08-21T00:00:00Z
43927,ECU,448295,Gonzalo VALLE,22,Goalkeeper,1996-02-28T00:00:00Z
43927,ECU,428885,Moises CAICEDO,23,Midfielder,2001-11-02T00:00:00Z
43927,ECU,514326,Jeremy AREVALO,24,Forward,2005-03-19T00:00:00Z
43927,ECU,419003,Jackson POROZO,25,Defender,2000-08-04T00:00:00Z
43927,ECU,463489,Yaimar MEDINA,26,Defender,2004-11-05T00:00:00Z
43967,SCO,411301,Angus Gunn,1,Goalkeeper,1996-01-22T00:00:00Z
43967,SCO,442428,Aaron HICKEY,2,Defender,2002-06-10T00:00:00Z
43967,SCO,401339,Andy ROBERTSON,3,Defender,1994-03-11T00:00:00Z
43967,SCO,433787,Scott McTominay,4,Midfielder,1996-12-08T00:00:00Z
43967,SCO,359634,Grant Hanley,5,Defender,1991-11-20T00:00:00Z
43967,SCO,401712,Kieran Tierney,6,Defender,1997-06-05T00:00:00Z
43967,SCO,401334,John McGinn,7,Midfielder,1994-10-18T00:00:00Z
43967,SCO,523007,Tyler FLETCHER,8,Midfielder,2007-03-19T00:00:00Z
43967,SCO,430098,Lyndon DYKES,9,Forward,1995-10-07T00:00:00Z
43967,SCO,433191,Che Adams,10,Forward,1996-07-13T00:00:00Z
43967,SCO,430097,Ryan Christie,11,Midfielder,1995-02-22T00:00:00Z
43967,SCO,442429,Liam KELLY,12,Goalkeeper,1996-01-23T00:00:00Z
43967,SCO,430147,Jack Hendry,13,Defender,1995-05-07T00:00:00Z
43967,SCO,442433,Ross STEWART,14,Forward,1996-07-11T00:00:00Z
43967,SCO,442430,John SOUTTAR,15,Defender,1996-09-25T00:00:00Z
43967,SCO,484073,Dominic HYAM,16,Defender,1995-12-20T00:00:00Z
43967,SCO,485131,Ben GANNON-DOAK,17,Forward,2005-11-11T00:00:00Z
43967,SCO,495431,George HIRST,18,Forward,1999-02-15T00:00:00Z
43967,SCO,442434,Lewis FERGUSON,19,Midfielder,1999-08-24T00:00:00Z
43967,SCO,484045,Lawrence SHANKLAND,20,Forward,1995-08-10T00:00:00Z
43967,SCO,215553,Craig GORDON,21,Goalkeeper,1982-12-31T00:00:00Z
43967,SCO,433694,Nathan PATTERSON,22,Defender,2001-10-16T00:00:00Z
43967,SCO,484051,Kenny McLEAN,23,Midfielder,1992-01-08T00:00:00Z
43967,SCO,337389,Anthony RALSTON,24,Defender,1998-11-16T00:00:00Z
43967,SCO,520217,Findlay CURTIS,25,Forward,2006-06-09T00:00:00Z
43967,SCO,442431,Scott MCKENNA,26,Defender,1996-11-12T00:00:00Z
43879,SEN,494277,Yehvann DIOUF,1,Goalkeeper,1999-11-16T00:00:00Z
43879,SEN,499800,Mamadou SARR,2,Defender,2005-08-29T00:00:00Z
43879,SEN,339820,Kalidou KOULIBALY,3,Defender,1991-06-20T00:00:00Z
43879,SEN,370171,Abdoulaye Seck,4,Defender,1992-06-04T00:00:00Z
43879,SEN,332314,Idrissa Gana GUEYE,5,Midfielder,1989-09-26T00:00:00Z
43879,SEN,448825,Pathe CISS,6,Midfielder,1994-03-16T00:00:00Z
43879,SEN,484698,Assane DIAO,7,Forward,2005-09-07T00:00:00Z
43879,SEN,464842,Lamine CAMARA,8,Midfielder,2004-01-01T00:00:00Z
43879,SEN,418781,Bamba DIENG,9,Forward,2000-03-23T00:00:00Z
43879,SEN,353790,Sadio MANE,10,Forward,1992-04-10T00:00:00Z
43879,SEN,418795,Nicolas JACKSON,11,Forward,2001-06-20T00:00:00Z
43879,SEN,486168,Cherif NDIAYE,12,Forward,1996-01-23T00:00:00Z
43879,SEN,448815,Iliman NDIAYE,13,Forward,2000-03-06T00:00:00Z
43879,SEN,430671,Ismail JAKOBS,14,Defender,1999-08-17T00:00:00Z
43879,SEN,403642,Krepin DIATTA,15,Defender,1999-02-25T00:00:00Z
43879,SEN,433806,Edouard MENDY,16,Goalkeeper,1992-03-01T00:00:00Z
43879,SEN,418798,Pape Matar SARR,17,Midfielder,2002-09-14T00:00:00Z
43879,SEN,401889,Ismaila SARR,18,Forward,1998-02-25T00:00:00Z
43879,SEN,430690,Moussa Niakhate,19,Defender,1996-03-08T00:00:00Z
43879,SEN,496358,Ibrahim MBAYE,20,Forward,2008-01-24T00:00:00Z
